train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0643691,0.0,0.92066455,0.0,0.60709107,0.0,,
1.0301336,0.0,0.953937,0.0,0.67714417,0.0,,
1.0312299,0.0,0.9560695,0.0,0.8333401,0.0,,
1.0223197,0.0,0.9751843,0.0,0.8943639,0.0,,
1.0124183,0.0,0.9922352,0.0,0.9362724,0.0,,
0.99741906,0.0,1.0007037,0.0,1.0062324,0.0,,
0.99184483,0.0,0.994398,0.0,1.0206918,0.0,,
0.99979955,0.0,0.9842151,0.0,1.0942806,0.0,,
0.99102813,0.0,1.000444,0.0,1.0974618,0.0,,
0.9797704,0.0,1.0169538,0.0,1.1760734,0.0,,
0.9946802,0.0,1.010023,0.0,1.1700574,0.0,,
0.9783745,0.0,1.0138401,0.0,1.1659445,0.0,,
0.97400826,0.0,1.0058932,0.0,1.2337124,0.0,,
0.99049455,0.0,1.0085198,0.0,1.2600195,0.0,,
0.97755885,0.0,1.0093646,0.0,1.2410953,0.0,,
0.99142355,0.0,0.994211,0.0,1.2345445,0.0,,
0.9709279,0.0,1.0014311,0.0,1.2228054,0.0,,
0.97833776,0.0,1.008673,0.0,1.2720951,0.0,,
0.97792774,0.0,1.0247622,0.0,1.285274,0.0,,
0.97631174,0.0,1.0128281,0.0,1.3005873,0.0,,
0.9647701,0.0,1.0229906,0.0,1.3043911,0.0,,
0.96491146,0.0,1.0143154,0.0,1.309795,0.0,,
0.9722886,0.0,1.0176421,0.0,1.2887655,0.0,,
0.9779029,0.0,1.018529,0.0,1.3462161,0.0,,
0.9759304,0.0,0.99769044,0.0,1.3006097,0.0,,
0.97244006,0.0,1.0081037,0.0,1.3187346,0.0,,
0.962032,0.0,1.0003465,0.0,1.2630504,0.0,,
0.9745059,0.0,1.0235234,0.0,1.3088541,0.0,,
0.9742735,0.0,1.0114921,0.0,1.3221759,0.0,,
0.97626823,0.0,1.0278105,0.0,1.3629762,0.0,,
0.96753263,0.0,1.016959,0.0,1.2912015,0.0,,
0.97357446,0.0,1.0133388,0.0,1.3423316,0.0,,
0.956212,0.0,1.0256897,0.0,1.3302122,0.0,,
0.9687352,0.0,1.005528,0.0,1.308476,0.0,,
0.96425986,0.0,1.0222782,0.0,1.2706457,0.0,,
0.97931236,0.0,1.0132084,0.0,1.2524586,0.0,,
0.9559447,0.0030864198,1.0066137,0.0,1.3217854,0.0,,
0.9654331,0.0,1.0150887,0.0,1.3324356,0.0,,
0.9793606,0.0030864198,1.0072587,0.0,1.2816734,0.0,,
0.968118,0.0030864198,1.0122601,0.0,1.3054473,0.0,,
0.97129124,0.0,1.0218614,0.0,1.3535113,0.0,,
0.9527233,0.0,1.0471646,0.0,1.3997757,0.0,,
0.97187406,0.0,1.0474836,0.0,1.4511355,0.0,,
0.97457314,0.0,1.0506438,0.0,1.4441186,0.0,,
0.96496695,0.0,1.041694,0.0,1.3987623,0.0,,
0.9697819,0.0,1.0249637,0.0,1.3690602,0.0,,
0.96391803,0.0,1.0172293,0.0,1.328148,0.0,,
0.9574811,0.0,0.99347264,0.0,1.2699192,0.0,,
0.97815925,0.0,1.0179827,0.0,1.3415257,0.0,,
0.96547097,0.0,1.0195339,0.0,1.3362042,0.0,,
0.9684393,0.0,1.0096188,0.0,1.3149866,0.0,,
