train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.17347,0.0925926,1.1278567,0.06666666,0.8761159,0.2,,
1.1413164,0.07777778,1.139886,0.11111111,1.1673121,0.0,,
1.1168545,0.085185185,1.0755161,0.05925926,1.2846516,0.0,,
1.0856453,0.074074075,1.1170472,0.05925926,1.0503124,0.0,,
1.109889,0.029629633,1.116743,0.037037037,1.1388558,0.0,,
1.1015155,0.042592593,1.0718657,0.05185185,1.2612635,0.0,,
1.0709021,0.05555556,1.1063068,0.05925926,1.160866,0.0,,
1.0711819,0.046296295,1.1066159,0.02962963,1.2029921,0.0,,
1.0684394,0.04444445,1.0904019,0.037037037,1.201255,0.0,,
1.075773,0.024074074,1.1174793,0.04444444,1.2630774,0.0,,
1.0551218,0.02777778,1.0729506,0.05925926,1.15305,0.0,,
1.0456749,0.05185185,1.0808424,0.037037037,1.2161475,0.2,,
1.064712,0.042592593,1.059228,0.037037037,1.2497882,0.0,,
1.0418055,0.042592593,1.0488296,0.05925926,1.3033861,0.0,,
1.0557445,0.02777778,1.0384109,0.02222222,1.356572,0.0,,
1.0462453,0.02777778,1.075269,0.02962963,1.2337027,0.0,,
1.0592837,0.038888894,1.0736777,0.0074074073,1.2523627,0.0,,
1.0351517,0.03888889,1.056216,0.02962963,1.3489964,0.0,,
1.0429934,0.027777776,1.0353521,0.02962963,1.5214604,0.0,,
1.0402923,0.018518519,1.0422381,0.014814815,1.2327154,0.2,,
1.0359004,0.03333333,1.0535045,0.02962963,1.2042056,0.0,,
1.0357361,0.025925925,1.0659217,0.02222222,1.3262599,0.0,,
1.0402821,0.038888894,1.0577282,0.0074074073,1.2883708,0.0,,
1.0516176,0.018518519,1.0409195,0.014814815,1.2412549,0.0,,
1.0462402,0.033333335,1.06866,0.02222222,1.3880656,0.0,,
1.0331427,0.02037037,1.0431063,0.0,1.477148,0.0,,
1.0304536,0.022222225,1.0565357,0.02222222,1.5889295,0.0,,
1.0213416,0.025925925,1.049595,0.05185185,1.4057696,0.0,,
1.0238265,0.031481482,1.0493879,0.05185185,1.4633268,0.0,,
1.0317372,0.02037037,1.059485,0.04444444,1.3685249,0.0,,
1.0318561,0.025925925,1.0693914,0.02222222,1.3864696,0.0,,
1.0298237,0.02777778,1.0354805,0.04444444,1.3890816,0.0,,
1.032009,0.0129629625,1.0439682,0.0074074073,1.3085797,0.0,,
1.0178747,0.02962963,1.0259796,0.037037037,1.4003549,0.0,,
1.0124363,0.0129629625,1.0516787,0.0,1.4140091,0.0,,
1.0109807,0.024074074,1.0707585,0.02222222,1.6724012,0.0,,
1.0145885,0.016666668,1.0517173,0.0,1.5649471,0.0,,
1.0244359,0.009259259,1.0443202,0.02962963,1.5652729,0.0,,
0.9923504,0.03888889,1.0488324,0.014814815,1.5874668,0.0,,
1.0014668,0.020370372,1.0536569,0.05185185,1.5779893,0.0,,
0.9861906,0.024074074,1.0583906,0.014814815,1.7119224,0.0,,
0.9568607,0.05185185,1.068397,0.08148148,1.7394631,0.0,,
0.94614697,0.08888889,1.0854666,0.12592593,2.1532214,0.0,,
0.93569434,0.107407406,1.0797964,0.08888888,2.160028,0.0,,
0.94187737,0.062962964,1.0431429,0.08888888,1.914681,0.0,,
0.92359674,0.05740741,1.0465661,0.05925926,1.9529316,0.0,,
0.91574925,0.07962963,1.0689405,0.1037037,2.0654883,0.0,,
0.9294437,0.096296296,1.0367635,0.08888888,2.1297164,0.0,,
0.9323042,0.094444446,1.0146246,0.096296296,2.199631,0.0,,
0.9144014,0.10925926,1.0381854,0.12592593,2.2437336,0.0,,
