train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.06018,0.10740741,0.88561517,0.1037037,1.0363951,0.0,1.0625647,0.25
1.0125529,0.04074074,0.9382658,0.014814815,0.92006725,0.0,0.92205894,0.15
0.9789467,0.011111111,0.98175335,0.0074074073,0.78157234,0.0,0.90467834,0.05
0.9792875,0.0,0.9935538,0.0074074073,0.81474733,0.0,0.86735016,0.05
0.9696062,0.0,0.98611176,0.0074074073,0.82708615,0.0,0.8652721,0.0
0.95214957,0.0,0.971226,0.0,0.9138753,0.0,0.8554092,0.0
0.95041656,0.0,0.96938914,0.0,0.9698462,0.0,0.8454027,0.0
0.94826716,0.0018518518,0.95985717,0.0,1.1017066,0.0,0.82898235,0.0
0.94547814,0.0018518518,0.9467168,0.0,1.2404053,0.0,0.82553095,0.0
0.9458822,0.0037037036,0.9439014,0.0074074073,1.1286494,0.0,0.82081497,0.0
0.9413559,0.011111111,0.9676864,0.014814815,1.0281556,0.0,0.82119125,0.0
0.934882,0.011111112,0.94712144,0.02222222,1.1359056,0.0,0.7974804,0.1
0.9284107,0.018518519,0.94440913,0.02222222,1.0432531,0.0,0.8229871,0.05
0.93014336,0.02962963,0.9524778,0.037037037,1.0376565,0.0,0.7895995,0.0
0.93293726,0.018518519,0.9613101,0.014814815,1.115839,0.0,0.78472024,0.05
0.9307165,0.02222222,0.9682811,0.02222222,1.0420051,0.0,0.79530895,0.05
0.92872363,0.024074074,0.95358574,0.02222222,1.0629574,0.0,0.77642506,0.05
0.9240527,0.025925925,0.96567094,0.014814815,1.0712645,0.0,0.7410924,0.1
0.9236352,0.018518519,0.9628478,0.04444444,1.0280622,0.0,0.7761878,0.05
0.9233583,0.031481482,0.960175,0.02962963,1.1023923,0.0,0.78933555,0.1
0.91910183,0.02962963,0.9525948,0.037037037,1.1060177,0.0,0.77998906,0.05
0.91507787,0.035185188,0.9583756,0.037037037,1.0665337,0.0,0.753377,0.1
0.91488487,0.037037037,0.9442493,0.037037037,1.1591395,0.0,0.7806386,0.1
0.9178955,0.044444446,0.9498962,0.05185185,1.1440413,0.0,0.75936055,0.1
0.907564,0.046296295,0.9432718,0.04444444,1.0839276,0.0,0.7758696,0.15
0.9058422,0.037037037,0.94081295,0.037037037,1.0352854,0.0,0.7812249,0.15
0.90615976,0.04074074,0.9483948,0.02962963,1.0966141,0.0,0.73207426,0.15
0.9013184,0.048148148,0.9288434,0.037037037,1.1893121,0.0,0.77572215,0.15
0.89840907,0.053703703,0.94237274,0.05185185,1.1897024,0.0,0.7602917,0.2
0.8874019,0.05185185,0.93992746,0.05185185,1.2080458,0.0,0.7376876,0.2
0.89256525,0.05185185,0.93711203,0.037037037,1.1359165,0.0,0.74817514,0.15
0.87704515,0.06666667,0.944311,0.02962963,1.1948428,0.0,0.74239177,0.3
0.8699716,0.06111111,0.91987634,0.05185185,1.2826748,0.0,0.72422606,0.25
0.8626069,0.06851852,0.9316589,0.06666666,1.318706,0.0,0.74997616,0.15
0.8557657,0.05925926,0.9164519,0.05185185,1.4120142,0.0,0.733374,0.2
0.8523284,0.06111111,0.9071831,0.06666666,1.5412868,0.0,0.75149465,0.15
0.8346095,0.05925926,0.8955037,0.04444444,1.6119801,0.0,0.6970648,0.2
0.83901155,0.062962964,0.8788619,0.05185185,1.634552,0.0,0.6824864,0.25
0.8212062,0.10555556,0.88583213,0.08148148,1.692467,0.0,0.6721513,0.35
0.8124774,0.11481482,0.89292973,0.05925926,1.7243633,0.0,0.68247306,0.35
