train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.1019169,0.0,1.1650746,0.0,1.0957521,0.0,1.4970021,0.0
1.0638592,0.0,1.1081148,0.0,1.1962901,0.0,1.3095202,0.0
1.0328119,0.0,1.0792195,0.0,1.2166855,0.0,1.1945571,0.0
1.0135413,0.0,1.0746853,0.0,1.2083349,0.0,1.0096996,0.0
0.99550253,0.0023148148,1.0494765,0.0074074073,1.3259734,0.0,0.91680926,0.0
0.9949052,0.0069444445,1.0559652,0.0,1.3478656,0.0,0.849548,0.0
0.9764582,0.01388889,1.0232476,0.0,1.4042745,0.0,0.7664053,0.0
0.9713777,0.0069444445,1.0261947,0.0074074073,1.3579538,0.0,0.6486445,0.0
0.9645641,0.025462963,1.0248221,0.0074074073,1.4314123,0.0,0.5668603,0.0
0.945579,0.039351854,1.0191095,0.014814815,1.4353646,0.0,0.48938516,0.0
0.9540853,0.030092593,1.0171603,0.014814815,1.4164822,0.0,0.47829252,0.0
0.93946207,0.037037037,1.0196812,0.014814815,1.434337,0.0,0.48402792,0.0
0.9488443,0.03472222,1.03931,0.02222222,1.4446989,0.0,0.43208674,0.0
0.91852117,0.037037037,1.0184658,0.014814815,1.4911729,0.0,0.46621025,0.2
0.9272268,0.037037037,0.9871926,0.02962963,1.4342216,0.0,0.43551886,0.0
0.9241887,0.041666664,1.0005617,0.02962963,1.4728382,0.0,0.44697332,0.0
0.91294587,0.039351854,0.99613285,0.04444444,1.5065662,0.0,0.3910857,0.0
0.92993593,0.053240743,1.0019968,0.02962963,1.4748125,0.0,0.35531092,0.2
0.9127808,0.06712963,1.0099719,0.02962963,1.4993405,0.0,0.3256152,0.4
0.8980641,0.06712963,0.993603,0.05185185,1.5505983,0.0,0.3218887,0.6
0.90904814,0.076388896,1.0132351,0.074074075,1.534502,0.0,0.35532722,0.4
0.90497285,0.083333336,0.9881882,0.05925926,1.5210809,0.0,0.29772985,0.6
0.907518,0.09027778,0.99073,0.06666666,1.5658909,0.0,0.32202482,0.4
0.9070906,0.106481485,1.0036124,0.08148148,1.5293858,0.0,0.2683273,0.6
0.9008801,0.106481485,1.0027424,0.06666666,1.5311992,0.0,0.25851554,0.8
0.89936113,0.11111111,1.0059465,0.05925926,1.5222625,0.0,0.25602633,0.8
0.88796353,0.12037037,1.0027485,0.08888888,1.5579541,0.0,0.23388897,1.0
