train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0200454,0.0,1.0122186,0.0,0.9659055,0.0,,
1.0100503,0.0,1.0044639,0.0,0.94809014,0.0,,
0.9935588,0.0,0.99489456,0.0,0.9218683,0.0,,
0.9839704,0.0,1.0043529,0.0,1.0085789,0.0,,
0.9857508,0.0,1.0010692,0.0,1.0464215,0.0,,
0.98083484,0.0,1.0063599,0.0,1.0399891,0.0,,
0.9793993,0.0,1.01943,0.0,1.0297917,0.0,,
0.98948455,0.0,1.0138283,0.0,1.0410429,0.0,,
0.9774971,0.0,1.022844,0.0,1.0594335,0.0,,
0.9809754,0.0,1.0132254,0.0,1.053507,0.0,,
0.972548,0.0,1.0033742,0.0,1.0602326,0.0,,
0.97759765,0.0,1.0155176,0.0,1.0589738,0.0,,
0.98608977,0.0,1.0011,0.0,1.0073543,0.0,,
0.97948,0.0,1.0227354,0.0,1.0738789,0.0,,
0.98013085,0.0,1.0134276,0.0,1.0800205,0.0,,
0.9760349,0.0,1.0161229,0.0,1.0345432,0.0,,
0.97677684,0.0,1.0139514,0.0,1.0998913,0.0,,
0.98674506,0.0,1.0303684,0.0,1.103757,0.0,,
0.98150074,0.0,1.0161898,0.0,1.1030179,0.0,,
0.9740187,0.0,1.0128037,0.0,1.0950433,0.0,,
0.96362644,0.0,1.0277785,0.0,1.1286602,0.0,,
0.9718786,0.0,1.000754,0.0,1.0624307,0.0,,
0.96955675,0.0,0.99475807,0.0,1.0689495,0.0,,
0.9720224,0.0,1.0150615,0.0,1.0109316,0.0,,
0.9614173,0.0,0.99237335,0.0,1.037085,0.0,,
0.9656719,0.0,1.0110104,0.0,1.0905547,0.0,,
0.9766873,0.0,1.0058901,0.0,1.0846577,0.0,,
0.96454376,0.0,1.0214959,0.0,1.1203433,0.0,,
0.9622328,0.0,1.0178566,0.0,1.119391,0.0,,
0.9575181,0.0,1.0291505,0.0,1.1036774,0.0,,
0.9677061,0.0,0.9959274,0.0,1.0972977,0.0,,
0.9624934,0.0,1.0087663,0.0,1.0445201,0.0,,
0.95707464,0.0,1.0118221,0.0,1.0562854,0.0,,
0.9436615,0.0,1.0104119,0.0,1.0777706,0.0,,
0.95470005,0.0,0.9996119,0.0,1.0929563,0.0,,
0.9558688,0.0,1.0111992,0.0,1.1084914,0.0,,
0.952457,0.0,1.0117108,0.0,1.1532198,0.0,,
0.9432821,0.0,1.0226641,0.0,1.0697486,0.0,,
0.9466804,0.0,1.0242192,0.0,1.1305085,0.0,,
0.94073236,0.0,1.0136704,0.0,1.133471,0.0,,
0.9512534,0.0,0.99699265,0.0,1.0783514,0.0,,
0.9296655,0.0,0.9840038,0.0,1.0799218,0.0,,
0.93066126,0.0,0.98633754,0.0,1.0727929,0.0,,
0.9319243,0.0,0.97601855,0.0,1.0871668,0.0,,
0.9182193,0.0,0.99062467,0.0,1.1228856,0.0,,
0.91724557,0.0,0.97700244,0.0,1.1691004,0.0,,
0.8993926,0.0,0.9625939,0.0,1.1523982,0.0,,
0.8948966,0.0046296297,0.96066535,0.0,1.138025,0.0,,
0.89508,0.0046296297,0.96962714,0.0,1.1144837,0.0,,
0.89232385,0.0,0.953915,0.0074074073,1.1639267,0.0,,
0.86577594,0.0023148148,0.9340651,0.0,1.175763,0.0,,
0.8660632,0.011574075,0.9309585,0.0074074073,1.1788312,0.0,,
0.8667153,0.009259259,0.9270921,0.0074074073,1.208466,0.0,,
0.85658437,0.013888889,0.9230348,0.0,1.2100098,0.0,,
0.8431575,0.025462965,0.92343485,0.014814815,1.2662216,0.0,,
0.8348696,0.02777778,0.9252694,0.02222222,1.2887915,0.0,,
0.8250622,0.041666668,0.90319467,0.014814815,1.3078176,0.0,,
0.8098059,0.055555556,0.88493615,0.02222222,1.3268427,0.0,,
0.81020004,0.05324074,0.90288645,0.02222222,1.3629447,0.0,,
0.7993872,0.0625,0.9094045,0.02222222,1.4088211,0.0,,
0.790028,0.067129634,0.8818765,0.02962963,1.433322,0.0,,
0.78230715,0.067129634,0.9026635,0.02962963,1.4471945,0.0,,
0.7530584,0.07638889,0.87930095,0.02962963,1.4545699,0.0,,
0.75201553,0.090277776,0.8814157,0.037037037,1.474857,0.0,,
0.7538884,0.08333333,0.8592219,0.037037037,1.4732602,0.0,,
0.7260822,0.083333336,0.8399489,0.06666666,1.5000275,0.0,,
0.73350066,0.097222224,0.84630436,0.04444444,1.5434916,0.0,,
0.7066142,0.0949074,0.8494116,0.05925926,1.5170846,0.0,,
0.7075686,0.10416667,0.82595605,0.06666666,1.5802935,0.0,,
0.6893662,0.125,0.8105109,0.04444444,1.5236717,0.0,,
0.6831344,0.12731482,0.8146829,0.08148148,1.5534469,0.0,,
0.66337186,0.1550926,0.80703187,0.074074075,1.513905,0.0,,
0.6565111,0.14583334,0.7980077,0.096296296,1.5042605,0.0,,
0.64307225,0.16666666,0.7749639,0.11111111,1.5251437,0.0,,
