train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0075907,0.0,0.97587514,0.0,,,1.0744185,0.0
1.0020841,0.0,0.9667905,0.0,,,1.0255418,0.0
0.9892134,0.0,0.95593536,0.0,,,0.97981226,0.0
0.97874385,0.0,0.9603154,0.0,,,0.9708104,0.0
0.9678976,0.0,0.94976056,0.0,,,0.9518784,0.0
0.9751985,0.0,0.94183743,0.0,,,0.9576078,0.0
0.9813082,0.0,0.9429196,0.0074074073,,,0.91664517,0.0
0.9730117,0.0,0.95053715,0.0,,,0.9027981,0.0
0.9701181,0.0,0.9450639,0.0,,,0.9153253,0.0
0.9629275,0.0,0.93462557,0.0,,,0.8696607,0.0
0.96301913,0.0,0.9445795,0.0,,,0.8837736,0.0
0.9672019,0.0,0.93726635,0.0,,,0.87425715,0.0
0.9546558,0.0,0.94369125,0.0074074073,,,0.8565998,0.033333335
0.97277904,0.0,0.9494063,0.0074074073,,,0.8834127,0.0
0.97039324,0.0,0.9302251,0.0,,,0.87907046,0.0
0.95589095,0.0,0.9431489,0.0,,,0.89297163,0.0
0.9473489,0.0030864198,0.9454415,0.0,,,0.87786883,0.0
0.95815283,0.0,0.9339928,0.0,,,0.8765954,0.0
0.93262,0.0030864198,0.9331822,0.0,,,0.855334,0.0
0.95859784,0.0,0.9470964,0.0074074073,,,0.89586174,0.0
0.92284876,0.0,0.9575888,0.02222222,,,0.8822113,0.0
0.9633661,0.0061728396,0.93256044,0.0,,,0.8666068,0.0
0.9372112,0.009259259,0.9334977,0.0074074073,,,0.8485962,0.06666667
0.95445806,0.0061728396,0.92547685,0.0074074073,,,0.84886324,0.0
0.93457603,0.0030864198,0.93374443,0.02222222,,,0.8534397,0.0
0.95137525,0.0030864198,0.94815254,0.0,,,0.84780705,0.0
0.9476123,0.009259259,0.9316012,0.0074074073,,,0.83172417,0.033333335
0.95389205,0.0030864198,0.93934816,0.014814815,,,0.81935173,0.033333335
0.95527595,0.0,0.93672657,0.0,,,0.82359356,0.0
0.94660217,0.0,0.92315423,0.014814815,,,0.8601803,0.0
0.94307953,0.009259259,0.92812157,0.014814815,,,0.82654953,0.0
0.94048715,0.0061728396,0.9305628,0.0,,,0.9045658,0.0
0.9499395,0.0030864198,0.9239942,0.0074074073,,,0.8474464,0.0
0.94060946,0.0030864198,0.9399746,0.0074074073,,,0.88187474,0.0
0.9510038,0.0061728396,0.9212055,0.0,,,0.8799183,0.0
0.93493503,0.0030864198,0.93894327,0.0,,,0.85928005,0.033333335
0.9518647,0.0061728396,0.92442256,0.0074074073,,,0.88596064,0.0
0.9423972,0.0061728396,0.9329839,0.0,,,0.87085557,0.0
0.95341897,0.0,0.92622346,0.0,,,0.8732465,0.033333335
0.93449265,0.009259259,0.9194213,0.0074074073,,,0.8543536,0.0
0.94479656,0.0,0.9208393,0.0074074073,,,0.87111384,0.0
0.93044376,0.0,0.91592234,0.0,,,0.9146911,0.0
0.92946774,0.0030864198,0.93718624,0.0,,,0.90030724,0.0
0.9277851,0.0061728396,0.9242056,0.0,,,0.8825844,0.0
0.94962865,0.0061728396,0.9173798,0.014814815,,,0.8580274,0.0
0.94110507,0.0061728396,0.91234195,0.0,,,0.8655579,0.0
0.93414354,0.0030864198,0.91270095,0.0,,,0.8641897,0.0
0.9390927,0.0030864198,0.92862636,0.0,,,0.8353648,0.0
0.9385814,0.0,0.93457884,0.0,,,0.83805764,0.033333335
