train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0746111,0.0,1.0757828,0.0,0.88422096,0.0,,
1.06196,0.0,1.0455445,0.0,0.93700236,0.0,,
1.0239886,0.0,1.0136011,0.0,0.99014837,0.0,,
1.0136952,0.0,1.0059959,0.0,0.96976477,0.0,,
0.99606,0.0,1.0104449,0.0,1.0052598,0.0,,
0.98926127,0.0,1.0176123,0.0,1.039319,0.0,,
0.97295356,0.0,1.0048459,0.0,1.0723882,0.0,,
0.9607961,0.0,1.0313772,0.0,1.1329619,0.0,,
0.95760405,0.0,1.0216012,0.0,1.1692433,0.0,,
0.9518961,0.0,1.0151672,0.0,1.1814713,0.0,,
0.9418056,0.0,1.0136218,0.0,1.2131228,0.0,,
0.95137197,0.0023148148,1.0216619,0.0,1.3084987,0.0,,
0.94087315,0.011574075,1.0242155,0.02222222,1.3134606,0.0,,
0.9360543,0.0069444445,1.0256366,0.0074074073,1.3342205,0.0,,
0.9494021,0.013888889,1.0277865,0.0074074073,1.3990827,0.0,,
0.94229144,0.020833336,1.0302335,0.02222222,1.3913733,0.0,,
0.9359564,0.025462963,1.0076809,0.037037037,1.4318095,0.0,,
0.9412831,0.03240741,1.0204442,0.04444444,1.4349385,0.0,,
0.9266039,0.034722224,1.015872,0.037037037,1.3940128,0.05,,
0.9268155,0.030092593,1.0230561,0.04444444,1.3796176,0.05,,
0.9201091,0.034722224,1.0205644,0.04444444,1.414073,0.0,,
0.93183684,0.02314815,1.012099,0.02962963,1.4245301,0.0,,
0.9191253,0.03240741,1.0208097,0.02962963,1.4226367,0.1,,
0.92704964,0.037037037,1.0026563,0.04444444,1.4692823,0.0,,
0.9171801,0.048611112,1.0096911,0.05185185,1.4414476,0.1,,
0.9276778,0.053240743,1.017995,0.074074075,1.5111576,0.1,,
0.9307705,0.053240743,1.0106978,0.04444444,1.4904321,0.1,,
0.91337204,0.037037037,1.0321625,0.037037037,1.4736412,0.1,,
0.91654384,0.050925925,1.0197309,0.05185185,1.4256961,0.1,,
0.917814,0.048611112,1.01984,0.05925926,1.4653451,0.1,,
0.9161105,0.046296295,1.0268621,0.05185185,1.4362675,0.1,,
0.92970616,0.048611112,1.032024,0.04444444,1.5212126,0.1,,
0.91220963,0.0462963,1.0231827,0.074074075,1.4515017,0.05,,
0.9315412,0.030092593,1.0159575,0.05185185,1.4378892,0.1,,
0.9033321,0.050925925,1.0155354,0.05185185,1.4438658,0.1,,
0.9004141,0.05787037,1.0169034,0.05925926,1.4659178,0.1,,
0.9119456,0.0625,1.0083363,0.05185185,1.5036365,0.1,,
0.90883744,0.057870373,1.0066851,0.05925926,1.4971403,0.1,,
0.90942204,0.055555556,1.0020561,0.05185185,1.4941732,0.1,,
0.9135399,0.060185187,1.0165801,0.06666666,1.5285618,0.1,,
0.8955799,0.057870373,0.9907174,0.074074075,1.5333574,0.1,,
0.9106999,0.060185187,0.99978447,0.08148148,1.5634658,0.1,,
0.8918998,0.07175926,1.022039,0.074074075,1.5309347,0.1,,
0.890843,0.06712963,1.0224264,0.05925926,1.5500252,0.1,,
0.91229653,0.07175926,1.0256493,0.05925926,1.5631496,0.1,,
0.9076452,0.07175926,1.0228071,0.06666666,1.5661851,0.1,,
0.8770854,0.07638889,1.0307286,0.074074075,1.5516492,0.1,,
0.8911458,0.074074075,1.0075588,0.08148148,1.5867376,0.1,,
0.8735345,0.0625,1.0512217,0.05925926,1.5160152,0.1,,
0.9014573,0.07175926,1.0386556,0.06666666,1.5484658,0.1,,
0.87061936,0.07175926,1.0343343,0.074074075,1.5935233,0.1,,
0.88565105,0.06944445,1.0281104,0.08148148,1.587773,0.1,,
0.8889493,0.07175926,1.0087848,0.096296296,1.5858293,0.1,,
0.8715593,0.07870371,1.0200436,0.074074075,1.6043173,0.1,,
0.8828906,0.07638889,1.0118341,0.08148148,1.5864892,0.1,,
0.88089496,0.090277776,1.0046309,0.08888888,1.6231619,0.1,,
0.8813797,0.08564815,1.0116754,0.08888888,1.6243069,0.1,,
0.8696086,0.08564815,1.0149966,0.074074075,1.5810198,0.1,,
0.86940485,0.0787037,1.0251013,0.096296296,1.6614703,0.1,,
0.84890574,0.08564815,1.0302649,0.096296296,1.622766,0.1,,
0.86383826,0.08564815,1.0052236,0.11111111,1.5937413,0.1,,
0.8649365,0.090277776,1.0145627,0.08148148,1.6101032,0.1,,
0.8692021,0.08333333,0.9941197,0.1037037,1.5344548,0.1,,
0.8540916,0.08796296,0.9940828,0.1037037,1.7094356,0.1,,
0.86666405,0.09953704,0.97334033,0.08888888,1.7637639,0.1,,
0.83825636,0.10185185,0.9843329,0.11111111,1.724212,0.1,,
0.83886683,0.097222224,0.98928916,0.1037037,1.6807886,0.1,,
0.8416517,0.10648148,0.99532014,0.11111111,1.6502349,0.1,,
0.8442174,0.120370366,1.0031922,0.11111111,1.6552984,0.1,,
0.82704186,0.12731482,0.97204775,0.1037037,1.6288458,0.1,,
0.8237844,0.099537045,0.97354037,0.11851852,1.7089374,0.1,,
0.82823586,0.111111104,0.950825,0.14074074,1.6951125,0.15,,
0.81242037,0.12962963,0.9628157,0.12592593,1.7157248,0.15,,
0.82000566,0.12731482,0.98098755,0.11851852,1.656033,0.15,,
0.7989641,0.12731482,0.9556712,0.13333333,1.5965089,0.15,,
0.79675424,0.14814815,0.93233955,0.14074074,1.7407172,0.15,,
0.7976895,0.1388889,0.9262621,0.11851852,1.7124364,0.1,,
0.7680092,0.14814815,0.92409945,0.14814815,1.6821876,0.1,,
0.77118134,0.15046296,0.9357778,0.14814815,1.6509993,0.15,,
0.76675,0.1574074,0.9024235,0.17777777,1.6595664,0.15,,
0.7392593,0.1550926,0.8996934,0.17037037,1.6664498,0.15,,
0.7341399,0.18055555,0.8808178,0.17777777,1.626561,0.1,,
0.7265103,0.18287039,0.87928283,0.15555555,1.661498,0.1,,
0.7342598,0.18518518,0.86999744,0.17037037,1.6176038,0.1,,
0.7084705,0.20601851,0.88251543,0.19259259,1.6497262,0.1,,
0.71339405,0.21296296,0.8834232,0.2,1.6776564,0.15,,
0.71642977,0.1851852,0.84710485,0.2074074,1.6686788,0.15,,
0.6813035,0.2013889,0.83384395,0.2,1.6641316,0.15,,
0.6828791,0.20138888,0.8175556,0.19259259,1.6738306,0.15,,
0.65911746,0.21296297,0.83282816,0.2,1.630637,0.15,,
0.6765165,0.2337963,0.81429917,0.21481481,1.6275108,0.15,,
0.6599386,0.22685185,0.80181897,0.23703703,1.622231,0.1,,
0.65320075,0.21990742,0.7732837,0.2074074,1.6893384,0.15,,
0.6472587,0.18981482,0.77508503,0.2,1.6657586,0.15,,
0.618136,0.21296296,0.7692203,0.2074074,1.655672,0.15,,
0.6319697,0.2337963,0.76303667,0.22962962,1.5438844,0.1,,
0.6096183,0.25925928,0.7730533,0.25185186,1.6237862,0.1,,
0.59409314,0.26157406,0.7635533,0.21481481,1.6351266,0.1,,
0.6040234,0.2337963,0.7502496,0.23703703,1.6652848,0.1,,
0.59093213,0.2824074,0.741168,0.23703703,1.6218445,0.1,,
0.55666727,0.30092594,0.73147994,0.25925925,1.5440688,0.1,,
0.5567991,0.2847222,0.705446,0.2962963,1.633584,0.15,,
0.5594678,0.28703704,0.7170448,0.2962963,1.607025,0.1,,
0.5279091,0.30787036,0.7173046,0.3037037,1.5675254,0.1,,
0.53506935,0.33564815,0.702427,0.2962963,1.5949262,0.1,,
0.51795596,0.33333334,0.69152516,0.3333333,1.6768878,0.1,,
0.49808764,0.35185185,0.6869775,0.34814814,1.6477597,0.1,,
0.4864971,0.37500003,0.6693183,0.35555553,1.6525104,0.1,,
0.48898667,0.40046296,0.6618216,0.38518518,1.6673043,0.1,,
0.4827668,0.4236111,0.6601487,0.37037036,1.5957558,0.1,,
0.46684125,0.4351852,0.65489566,0.37037036,1.5953888,0.1,,
0.4457936,0.44675925,0.646378,0.39259258,1.6017195,0.1,,
0.46721783,0.43055555,0.63177073,0.39259258,1.6392697,0.1,,
0.43957672,0.43749997,0.62542224,0.4148148,1.699459,0.1,,
0.41861576,0.4699074,0.6166423,0.42222223,1.6645626,0.1,,
0.4198974,0.5138889,0.6198701,0.42962962,1.5860827,0.1,,
0.4159109,0.5162037,0.59582794,0.44444445,1.626592,0.1,,
0.40873966,0.5208333,0.59887254,0.43703702,1.6313255,0.1,,
0.40047646,0.5115741,0.57830316,0.45925924,1.6771019,0.1,,
0.37805134,0.5439815,0.57363415,0.48148146,1.7031837,0.1,,
0.37201464,0.5555555,0.5814953,0.4888889,1.6994195,0.1,,
0.3609552,0.5787037,0.5614742,0.5111111,1.7639259,0.1,,
0.35195982,0.6111111,0.55446583,0.48148146,1.6215283,0.1,,
0.35716265,0.6226852,0.55434763,0.4888889,1.6940291,0.1,,
0.3401187,0.5972222,0.5468418,0.5111111,1.7470629,0.1,,
0.3252239,0.6296296,0.5223094,0.5407407,1.7394774,0.1,,
0.32149172,0.6550926,0.53977764,0.5111111,1.7468824,0.15,,
0.31510764,0.650463,0.53153706,0.5555555,1.7751639,0.1,,
0.31676888,0.66898143,0.5192691,0.5555555,1.7276224,0.1,,
0.30144143,0.68981487,0.5071121,0.5703704,1.6526178,0.15,,
0.28757513,0.7013889,0.50843596,0.5407407,1.7337173,0.1,,
0.3053462,0.6990741,0.49443284,0.59999996,1.7239578,0.2,,
0.27539653,0.73148143,0.4885958,0.5703704,1.6958817,0.15,,
0.2881303,0.7013889,0.48342264,0.58518517,1.6807219,0.2,,
0.27685636,0.7106481,0.47980404,0.6148148,1.7401562,0.1,,
0.27094632,0.72222227,0.47225657,0.6296296,1.7431653,0.1,,
0.25509167,0.7592592,0.47023278,0.59999996,1.7352586,0.15,,
0.24737239,0.78472227,0.4729474,0.63703704,1.7477903,0.15,,
0.24563944,0.78009254,0.46281525,0.6296296,1.7023724,0.15,,
0.23594482,0.7800926,0.4557466,0.59999996,1.6724224,0.25,,
0.23952723,0.7685185,0.45142603,0.6666666,1.7030156,0.2,,
0.22626613,0.79398143,0.4404589,0.6666666,1.715735,0.25,,
0.22401017,0.7939815,0.4391644,0.67407405,1.7244422,0.2,,
0.21129745,0.81481487,0.43819433,0.6814815,1.7413287,0.25,,
0.21508881,0.8101852,0.42725295,0.6666666,1.7114977,0.3,,
0.20611686,0.8171296,0.43175662,0.7037037,1.7247741,0.25,,
0.20162424,0.8217593,0.42408472,0.6962963,1.7838136,0.15,,
0.19228315,0.8171297,0.41461492,0.68888885,1.7837715,0.3,,
0.19601104,0.8263889,0.41973153,0.6962963,1.6947906,0.3,,
0.20273313,0.8217592,0.42216745,0.7037037,1.7539402,0.35,,
0.18509376,0.8402778,0.42471543,0.7185185,1.7521204,0.25,,
0.18646803,0.8287037,0.4080386,0.7037037,1.720387,0.2,,
0.18545437,0.8541667,0.40779486,0.7185185,1.7171488,0.25,,
0.17549862,0.84490746,0.40397054,0.71111107,1.6686696,0.35,,
0.18192989,0.8541667,0.39909506,0.7407407,1.7134476,0.2,,
0.18081093,0.8472222,0.40141162,0.75555557,1.7318224,0.35,,
0.16285662,0.8703703,0.3930877,0.7407407,1.759283,0.2,,
0.16167036,0.8564815,0.39403176,0.73333335,1.6827879,0.35,,
0.15936227,0.8657408,0.39444834,0.7407407,1.6639017,0.3,,
0.15443738,0.8773148,0.38379577,0.75555557,1.6960771,0.3,,
0.15158619,0.8819445,0.39004296,0.74814814,1.7700715,0.25,,
0.1543848,0.8703703,0.383492,0.7777778,1.7127011,0.35,,
0.1539101,0.8865741,0.3884329,0.77037036,1.710393,0.25,,
0.14303899,0.8912037,0.3713708,0.7777778,1.7020867,0.35,,
0.14964084,0.8819445,0.37039706,0.75555557,1.7482541,0.35,,
0.13320903,0.8981481,0.37179527,0.77037036,1.6999245,0.35,,
0.13385335,0.8958333,0.35721713,0.8,1.7126281,0.3,,
0.13588375,0.9074074,0.36573696,0.8,1.7101204,0.35,,
0.13664562,0.9027778,0.36917892,0.76296294,1.7263762,0.35,,
0.12505245,0.9050926,0.3641457,0.7925926,1.7015578,0.35,,
0.13138267,0.8888889,0.35705623,0.78518516,1.6974264,0.25,,
0.12262918,0.9120371,0.3603753,0.8,1.733703,0.4,,
0.121189706,0.9074074,0.35048398,0.7925926,1.6489098,0.3,,
0.12659562,0.9120371,0.35078827,0.8074074,1.6705889,0.4,,
0.117074296,0.9143519,0.34710902,0.8,1.6718569,0.3,,
0.118517645,0.9143518,0.34698936,0.8148148,1.723788,0.35,,
0.11760112,0.9143518,0.35002106,0.8,1.698805,0.4,,
0.11651033,0.912037,0.35279033,0.8074074,1.7068769,0.4,,
0.110069424,0.9305555,0.33936948,0.7925926,1.7071106,0.3,,
0.11515349,0.9189815,0.3512932,0.8074074,1.6857322,0.3,,
0.11466878,0.9212963,0.3442246,0.82222223,1.6458255,0.4,,
0.100071624,0.9351852,0.3367375,0.8296296,1.6777626,0.4,,
0.10952423,0.9259259,0.3413159,0.82222223,1.6624967,0.35,,
0.10204663,0.9351852,0.34043065,0.837037,1.6996039,0.35,,
0.10183172,0.9351852,0.3330101,0.8296296,1.6879454,0.35,,
0.10335743,0.9398148,0.3285671,0.8296296,1.6398418,0.35,,
0.10047701,0.9328703,0.32643214,0.8518518,1.657918,0.4,,
0.09381022,0.9398148,0.32723954,0.82222223,1.6532757,0.35,,
0.092291,0.9398148,0.326714,0.84444445,1.6161841,0.4,,
0.09617082,0.9328703,0.32765096,0.82222223,1.623941,0.5,,
0.094655536,0.9351852,0.32084513,0.84444445,1.5905653,0.5,,
0.09123978,0.9305555,0.3222239,0.8296296,1.6238049,0.45000002,,
0.090846375,0.9444444,0.31702077,0.8518518,1.6137848,0.35,,
0.08843898,0.9467593,0.32679677,0.8518518,1.6211112,0.55,,
0.08918443,0.9444444,0.31334236,0.8296296,1.6116486,0.5,,
0.086415954,0.9467593,0.3251882,0.837037,1.6371315,0.45000002,,
0.087359756,0.9421296,0.31167197,0.84444445,1.6587608,0.4,,
0.0831334,0.9421297,0.3114866,0.84444445,1.6296216,0.35,,
0.08318074,0.9444445,0.31119767,0.85925925,1.6628438,0.45000002,,
0.08196968,0.9583333,0.30972785,0.84444445,1.6209198,0.55,,
0.07978122,0.9513889,0.31420982,0.87407404,1.6013141,0.45000002,,
0.08189228,0.94907403,0.30834645,0.85925925,1.6277804,0.35,,
0.0758538,0.95370376,0.31217575,0.8666667,1.5813009,0.5,,
