train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0976348,0.052469138,1.1217142,0.05925926,,,1.0419939,0.033333335
1.1134802,0.049382716,1.0905724,0.04444444,,,1.152738,0.0
1.0793513,0.0462963,1.0658401,0.037037037,,,1.014924,0.06666667
1.0874602,0.03395062,1.0542557,0.02222222,,,1.0638525,0.0
1.0591365,0.027777778,1.0641772,0.037037037,,,1.0773386,0.0
1.0574576,0.033950616,1.0564908,0.0074074073,,,1.0084114,0.033333335
1.0593433,0.037037037,1.0710423,0.0,,,1.0699774,0.033333335
1.0494597,0.018518519,1.0678883,0.02962963,,,1.0953398,0.0
1.0523747,0.012345679,1.0569563,0.02222222,,,1.0856856,0.06666667
1.0477235,0.012345679,1.066735,0.02222222,,,1.0481896,0.0
1.0572165,0.012345679,1.0556577,0.02222222,,,1.0932426,0.0
1.0515922,0.009259259,1.035827,0.014814815,,,1.0673947,0.033333335
1.0520806,0.02469136,1.0556275,0.0074074073,,,0.9963598,0.0
1.045431,0.01851852,1.0348632,0.0074074073,,,1.1244334,0.0
1.0534295,0.02160494,1.0838327,0.0074074073,,,0.9689657,0.0
1.0302008,0.018518519,1.0603721,0.037037037,,,0.97700477,0.0
1.0328549,0.027777776,1.074851,0.0074074073,,,1.0080549,0.033333335
1.0398413,0.0154321,1.0390509,0.014814815,,,0.9049414,0.0
1.0325017,0.0154321,1.0390849,0.02222222,,,0.98010534,0.0
1.0201744,0.012345679,1.0659009,0.0,,,0.9607896,0.033333335
1.0135379,0.021604938,1.0029109,0.014814815,,,0.9998512,0.0
1.0251257,0.0154321,1.0253085,0.0074074073,,,1.0000274,0.0
1.0302147,0.0154321,1.0289638,0.02962963,,,1.0303792,0.033333335
1.0160533,0.0061728396,1.0043262,0.02962963,,,1.0198922,0.033333335
1.0199643,0.0154321,1.0332389,0.0,,,1.0170089,0.0
1.0265733,0.0154321,1.0365208,0.02222222,,,1.0067778,0.0
1.0107257,0.018518519,1.0651321,0.0,,,1.0047234,0.033333335
1.010266,0.009259259,1.0063065,0.02962963,,,1.0266684,0.0
1.0254788,0.012345679,1.026262,0.02222222,,,1.0207582,0.033333335
1.0222602,0.0061728396,1.0433089,0.02222222,,,0.9872322,0.0
1.0204047,0.021604938,1.0291795,0.02962963,,,1.0224365,0.0
1.0459965,0.009259259,1.025906,0.0074074073,,,1.0463045,0.0
1.0326666,0.021604938,1.0062251,0.0074074073,,,1.0344542,0.033333335
1.0203676,0.009259259,0.99832726,0.02222222,,,1.0042188,0.0
1.017487,0.0308642,1.0150752,0.0074074073,,,1.0488237,0.0
1.0073457,0.0061728396,1.0341896,0.02962963,,,1.0371683,0.0
1.0364887,0.012345679,1.0175523,0.014814815,,,1.0042542,0.0
1.0007151,0.018518519,1.019799,0.02962963,,,0.9749671,0.0
1.0222725,0.0061728396,1.0339171,0.0074074073,,,1.0148743,0.0
1.0245336,0.012345679,1.0408154,0.0,,,1.0105722,0.033333335
1.0209996,0.012345679,1.0104933,0.0074074073,,,0.99692076,0.033333335
0.9959964,0.009259259,1.014635,0.02222222,,,1.0003368,0.0
1.018094,0.018518519,1.0145531,0.014814815,,,0.98666227,0.0
1.0135449,0.009259259,1.0036142,0.0074074073,,,1.0110794,0.0
1.004149,0.012345679,1.0343611,0.0074074073,,,1.0508461,0.0
1.0114154,0.012345679,0.9976265,0.0074074073,,,1.0126531,0.06666667
1.0002581,0.0061728396,1.0248185,0.02222222,,,1.0409305,0.0
1.0250053,0.01851852,1.0139753,0.02962963,,,1.0939714,0.033333335
1.0232822,0.0154321,1.0207868,0.0074074073,,,1.015475,0.0
1.0030041,0.0154321,1.0184008,0.014814815,,,0.9653548,0.0
0.9951079,0.01851852,1.0215548,0.0074074073,,,1.0358005,0.0
1.0117216,0.009259259,1.0093837,0.0074074073,,,1.0119041,0.0
1.007,0.0154321,1.0264162,0.014814815,,,1.0582411,0.0
1.0214266,0.012345679,1.018749,0.014814815,,,1.0096,0.0
1.0222788,0.0154321,1.019404,0.014814815,,,1.0302943,0.0
1.0053705,0.018518519,1.0073001,0.0074074073,,,1.004903,0.0
1.0090245,0.012345679,0.9943009,0.02962963,,,1.0162388,0.0
0.9880484,0.009259259,0.97714514,0.014814815,,,0.9764634,0.0
1.0109819,0.009259259,1.0259063,0.02222222,,,1.0450279,0.0
1.0096924,0.030864196,0.9904072,0.014814815,,,1.0145221,0.033333335
1.0198995,0.018518519,1.0108209,0.0074074073,,,1.0429178,0.0
1.0353833,0.0061728396,1.0085759,0.02222222,,,1.0015897,0.0
0.9847409,0.0154321,1.0129387,0.0074074073,,,1.0211198,0.0
1.0081714,0.0154321,0.99026257,0.014814815,,,1.0338426,0.0
1.0050195,0.0,1.0295143,0.0074074073,,,0.98759216,0.033333335
1.0149429,0.012345679,1.0018781,0.0,,,1.0924565,0.0
1.0004991,0.0030864198,1.015947,0.0074074073,,,1.0603445,0.0
0.995255,0.0030864198,1.0190767,0.0,,,1.1061146,0.0
0.9910137,0.0,1.0106256,0.0074074073,,,1.0139065,0.0
0.9955736,0.0154321,1.010507,0.02222222,,,1.0106863,0.0
0.97377014,0.012345679,1.0280763,0.037037037,,,0.99993366,0.033333335
1.0035259,0.0061728396,1.0244844,0.014814815,,,1.1061494,0.0
1.0300664,0.012345679,0.98346514,0.014814815,,,1.0321907,0.06666667
1.0003349,0.0154321,1.0064696,0.014814815,,,1.0084647,0.033333335
0.9969018,0.021604938,1.029352,0.014814815,,,0.9879907,0.033333335
1.0280877,0.009259259,0.9822072,0.014814815,,,1.0374111,0.0
1.0188619,0.0154321,1.0257047,0.0,,,1.0611469,0.0
0.99120015,0.0061728396,1.0077384,0.0,,,1.0258803,0.06666667
1.0007306,0.0061728396,1.0032023,0.0074074073,,,1.022335,0.033333335
0.9880113,0.0030864198,1.0032682,0.0074074073,,,0.99451923,0.0
0.9916284,0.009259259,0.9857623,0.0074074073,,,1.0002068,0.0
0.986365,0.018518519,1.0223974,0.0,,,1.0000778,0.0
1.0024363,0.0154321,1.0069181,0.0074074073,,,1.0233709,0.0
0.99318695,0.012345679,1.0004514,0.0074074073,,,0.99051255,0.0
0.99532944,0.012345679,1.0194037,0.02222222,,,0.9414993,0.033333335
1.008346,0.012345679,0.999487,0.0074074073,,,0.98991984,0.0
1.0035305,0.024691358,1.0021305,0.0,,,1.0305657,0.0
1.001693,0.012345679,1.0323912,0.014814815,,,1.039921,0.033333335
0.9825762,0.0,1.0234017,0.014814815,,,1.1143885,0.0
0.9799948,0.0061728396,1.0387619,0.0074074073,,,1.0732528,0.0
0.9782564,0.009259259,1.0146279,0.014814815,,,0.9814866,0.06666667
1.0077596,0.0061728396,1.0135745,0.0,,,1.0118539,0.033333335
1.0085919,0.0154321,1.0018913,0.014814815,,,1.0244786,0.0
1.0161122,0.0030864198,1.0243204,0.0074074073,,,0.9437513,0.0
0.9918645,0.012345679,1.0151334,0.02222222,,,1.0062149,0.033333335
0.9870084,0.0061728396,1.024992,0.014814815,,,1.0157459,0.033333335
0.98833877,0.0154321,1.0091577,0.014814815,,,1.0122507,0.0
0.99289036,0.0061728396,0.99875116,0.014814815,,,0.98973286,0.06666667
0.98859483,0.0030864198,1.0358678,0.0074074073,,,1.0336878,0.033333335
0.97459215,0.0154321,1.0165738,0.0074074073,,,0.9519996,0.033333335
0.98883796,0.012345679,0.9994332,0.0,,,1.0112405,0.0
0.99950963,0.018518519,0.99977046,0.0074074073,,,0.9757807,0.0
1.0025758,0.024691358,1.0208985,0.02222222,,,0.98873675,0.0
0.9919724,0.0,1.0332533,0.014814815,,,0.9791588,0.033333335
0.9644365,0.012345679,1.0349946,0.014814815,,,0.99261135,0.033333335
0.98712903,0.018518519,1.0059898,0.014814815,,,1.0023122,0.033333335
0.99830097,0.018518519,1.0297985,0.014814815,,,1.0235597,0.0
0.9742725,0.018518519,1.0009128,0.0074074073,,,0.99375856,0.033333335
0.98327345,0.018518519,1.0363468,0.0,,,0.98119843,0.0
1.0003908,0.0061728396,0.99795717,0.02962963,,,1.0118924,0.033333335
0.99523544,0.024691358,1.030573,0.02222222,,,1.0181506,0.0
