train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
0.9590934,0.074074075,1.0990578,0.02962963,1.3725715,0.0,,
0.9492016,0.052469134,1.0759116,0.02222222,1.4419224,0.0,,
0.9064126,0.055555556,1.0863886,0.02962963,1.4643381,0.0,,
0.90412617,0.04320988,1.0832556,0.014814815,1.5282781,0.0,,
0.8975048,0.04320988,1.0811905,0.02962963,1.5866178,0.028571429,,
0.8840747,0.0617284,1.0815254,0.1037037,1.6307839,0.057142857,,
0.8699748,0.07716049,1.0996171,0.11851852,1.6895013,0.08571429,,
0.865935,0.11728395,1.1086819,0.13333333,1.7652798,0.114285715,,
0.8929076,0.15432099,1.1234341,0.16296296,1.8665286,0.14285715,,
0.84706825,0.17901234,1.140386,0.2,1.9065025,0.14285715,,
0.8639687,0.17592593,1.1550719,0.2074074,1.9768262,0.14285715,,
0.8877065,0.23765433,1.1935009,0.19259259,2.019708,0.114285715,,
0.88722175,0.22222222,1.1953082,0.2074074,2.0376396,0.14285715,,
0.86021703,0.24382716,1.2123832,0.22222222,2.0624483,0.14285715,,
0.8786463,0.24074073,1.1760718,0.22222222,2.096873,0.14285715,,
0.8741314,0.2037037,1.184365,0.22222222,2.0338829,0.14285715,,
0.85895175,0.24382716,1.1839148,0.22962962,2.0426772,0.14285715,,
0.85222393,0.22222222,1.1838027,0.22222222,2.0201883,0.14285715,,
0.8626273,0.20679013,1.1822478,0.19259259,2.074556,0.14285715,,
0.85832876,0.20987654,1.1990848,0.2,2.008831,0.14285715,,
0.84220344,0.19444443,1.1971604,0.2074074,2.048071,0.14285715,,
0.8525026,0.2006173,1.1924311,0.22222222,1.9819016,0.114285715,,
0.884901,0.20061727,1.1881562,0.21481481,1.9807132,0.14285715,,
0.82520586,0.24382716,1.1762731,0.21481481,2.019352,0.14285715,,
0.88614327,0.2037037,1.17645,0.22962962,2.025218,0.14285715,,
0.86646134,0.24074073,1.1610882,0.22962962,2.0452993,0.14285715,,
0.8768237,0.2345679,1.1685162,0.21481481,1.9526793,0.14285715,,
0.8632066,0.22839506,1.1626129,0.2074074,1.9738882,0.114285715,,
0.8412815,0.22222222,1.2023668,0.22222222,1.9777776,0.114285715,,
0.8230447,0.2345679,1.1834012,0.22962962,2.0654716,0.14285715,,
0.8750035,0.22222222,1.2014556,0.2074074,2.0585487,0.14285715,,
0.8819807,0.20987654,1.1974125,0.2,1.9935659,0.14285715,,
0.859894,0.21296297,1.1967055,0.22222222,2.0435345,0.114285715,,
0.85049695,0.20679013,1.1640282,0.22962962,1.9812486,0.14285715,,
0.8537264,0.20987655,1.179428,0.23703703,1.9765332,0.14285715,,
0.8734641,0.17592593,1.1515797,0.22222222,2.0204556,0.14285715,,
0.87498355,0.19135803,1.1639434,0.2074074,1.9954736,0.14285715,,
0.8443051,0.22222222,1.1506381,0.22222222,1.9495543,0.14285715,,
0.8217456,0.22222222,1.1793777,0.2074074,1.9748031,0.14285715,,
0.8374379,0.22530864,1.1923331,0.2,2.0335493,0.14285715,,
0.81781983,0.22530864,1.2061193,0.2074074,2.0544653,0.14285715,,
0.844182,0.20061727,1.1864597,0.23703703,2.0457957,0.14285715,,
0.82756156,0.23765433,1.204902,0.22962962,2.1160247,0.14285715,,
