train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0170373,0.0030864198,1.03111,0.0,,,0.833886,0.0
1.019158,0.0030864198,1.0131899,0.0,,,0.90866697,0.0
1.0051285,0.0,1.0142461,0.0,,,0.96285886,0.0
0.9767068,0.0,1.0121849,0.0,,,1.0203406,0.0
1.0057081,0.0,1.0171254,0.0,,,1.0395329,0.0
1.0039116,0.0,1.0053827,0.0,,,1.0228328,0.0
0.97901744,0.0,1.0036974,0.0,,,0.94752693,0.0
0.98953813,0.0,1.0139687,0.0,,,0.9213884,0.0
0.9870022,0.0,0.9828334,0.0,,,0.9124083,0.0
0.97609377,0.0,1.0083617,0.0,,,0.86929905,0.0
0.97319955,0.0,0.99519473,0.0,,,0.8750657,0.0
0.98130107,0.0,1.0010383,0.0,,,0.86309546,0.0
0.99207073,0.0,0.99801165,0.0,,,0.86166835,0.0
0.99419117,0.0,0.99778485,0.0,,,0.90364647,0.0
0.9660787,0.0061728396,0.9880236,0.0,,,0.91053134,0.0
0.9902622,0.0030864198,1.0057871,0.0,,,0.9239426,0.0
0.9721932,0.0,0.99480736,0.0,,,0.9543289,0.0
0.98340416,0.0,0.9957369,0.0,,,0.9336101,0.0
0.9604632,0.0,0.98289645,0.0,,,0.9258029,0.0
0.9632074,0.0061728396,0.98703825,0.0,,,0.9466631,0.0
0.9757619,0.0,0.9950229,0.0,,,0.9293078,0.0
0.96384025,0.0030864198,0.99287075,0.0,,,0.9488479,0.033333335
0.9711078,0.0061728396,0.9935726,0.0,,,0.9061412,0.0
0.9628041,0.009259259,0.9820879,0.0,,,0.91935676,0.0
0.9704545,0.0061728396,0.9890607,0.0,,,0.94137263,0.0
0.96284914,0.0,0.97583807,0.0,,,0.9331283,0.0
0.9892705,0.0061728396,0.98095816,0.0,,,0.9436231,0.0
0.9695692,0.0061728396,0.9806327,0.0,,,0.95098394,0.0
0.97121835,0.0030864198,0.9924512,0.0,,,0.9465373,0.0
0.9683909,0.0030864198,0.98183143,0.0,,,0.92611396,0.0
0.967815,0.0061728396,0.98741287,0.0,,,0.9225321,0.0
0.97223186,0.009259259,0.98161876,0.0,,,0.93614143,0.0
0.9774564,0.0030864198,0.97893167,0.0,,,0.9387399,0.0
0.9674193,0.009259259,0.9781648,0.0,,,0.95754164,0.0
0.97137135,0.0030864198,0.99035376,0.0,,,0.9306932,0.0
0.9467607,0.009259259,0.97639287,0.0,,,0.95979977,0.0
0.96041983,0.012345679,0.9875129,0.0,,,0.91515326,0.0
0.9673092,0.009259259,0.9808788,0.0,,,0.9017431,0.0
0.9820299,0.009259259,0.9908032,0.0,,,0.90158015,0.033333335
0.9562056,0.009259259,0.98724574,0.0074074073,,,0.89080745,0.033333335
0.9733219,0.0061728396,0.9886736,0.0,,,0.8830963,0.0
0.95918924,0.012345679,0.9914145,0.0,,,0.8854355,0.0
0.95848465,0.009259259,0.98578817,0.0074074073,,,0.8897252,0.0
0.9751126,0.0061728396,0.9786577,0.0,,,0.9154446,0.0
0.94852734,0.0061728396,0.99374145,0.0,,,0.9350182,0.033333335
0.9816621,0.012345679,0.9772501,0.0,,,0.932809,0.0
0.97299415,0.0061728396,0.97819865,0.0,,,0.92570585,0.0
0.9444626,0.0,0.9781223,0.0,,,0.9380556,0.0
0.9587148,0.0030864198,0.9803892,0.0074074073,,,0.94103134,0.0
0.9642103,0.009259259,0.9808515,0.0,,,0.9169164,0.0
0.9557553,0.009259259,0.9766215,0.0,,,0.9404184,0.0
