train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.0028085,0.0,0.99764675,0.0,1.2753494,0.0,,
0.9883131,0.0,1.0136557,0.0,1.5147548,0.0,,
0.9793482,0.0,1.0006096,0.0,1.7075161,0.0,,
0.96578425,0.0,1.0136065,0.0,1.8421744,0.0,,
0.9714627,0.0,1.0122483,0.0,2.0107527,0.0,,
0.9647791,0.0,1.0338117,0.0,2.1025715,0.0,,
0.9663731,0.0,1.0312052,0.0,2.1622612,0.0,,
0.9688667,0.0,1.0503548,0.0,2.1392548,0.0,,
0.9694346,0.0,1.0313548,0.0,2.4236197,0.0,,
0.97010386,0.0,1.0382367,0.0,2.3803344,0.0,,
0.9624343,0.0,1.032417,0.0,2.2954714,0.0,,
0.96245575,0.0,1.0340482,0.0,2.354818,0.0,,
0.96447957,0.0,1.037897,0.0,2.4113884,0.0,,
0.9600816,0.0,1.0298904,0.0,2.3838303,0.0,,
0.95546454,0.0,1.0354115,0.0,2.3788488,0.0,,
0.95980775,0.0,1.0362344,0.0,2.4220572,0.0,,
0.96068734,0.0,1.0450598,0.0,2.4401402,0.0,,
0.9622227,0.0,1.0359726,0.0,2.495559,0.0,,
0.95840025,0.0,1.0431143,0.0,2.4453886,0.0,,
0.9565074,0.0,1.0265297,0.0,2.5983624,0.0,,
0.9581839,0.0,1.0441434,0.0,2.4709558,0.0,,
0.95603764,0.0,1.0314866,0.0,2.4863672,0.0,,
0.946751,0.0,1.0400697,0.0,2.5042253,0.0,,
0.9486529,0.0,1.0289463,0.0,2.4888582,0.0,,
0.94923306,0.0,1.046148,0.0,2.562006,0.0,,
0.9500807,0.0,1.037219,0.0074074073,2.590343,0.0,,
0.9433748,0.0,1.0432359,0.0,2.668094,0.0,,
0.9454848,0.0,1.0308864,0.0,2.6714413,0.0,,
0.9381509,0.0037037036,1.0356472,0.0,2.6484518,0.0,,
0.9402989,0.0,1.0315524,0.0074074073,2.7213802,0.0,,
0.9374753,0.0018518518,1.0458217,0.0,2.7118282,0.0,,
0.93453395,0.0055555557,1.0389917,0.0,2.7640545,0.0,,
0.93887204,0.0074074073,1.0343313,0.0,2.8319867,0.0,,
