train_loss,train_accuracy,test_loss,test_accuracy,grok_loss,grok_accuracy,corrupt_loss,corrupt_accuracy
1.2082388,0.090277776,1.1789163,0.14074074,,,1.2067217,0.0
1.138653,0.083333336,1.1203954,0.11851852,,,1.143057,0.05
1.0959344,0.090277776,1.0951113,0.1037037,,,1.1476625,0.05
1.1238227,0.097222224,1.0966253,0.06666666,,,1.0654775,0.25
1.0875536,0.06481481,1.1485567,0.037037037,,,1.1092849,0.0
1.1109765,0.0462963,1.0931284,0.05925926,,,1.0382394,0.0
1.0726547,0.05787037,1.0569756,0.037037037,,,1.1486981,0.0
1.0936267,0.053240743,1.1074803,0.08888888,,,1.0586013,0.05
1.0942392,0.03703704,1.1067696,0.04444444,,,1.0065919,0.1
1.0701267,0.053240743,1.1052089,0.014814815,,,0.97293097,0.1
1.0739496,0.034722224,1.0605099,0.02962963,,,1.1613947,0.1
1.0589079,0.020833334,1.0705127,0.06666666,,,1.1608692,0.05
1.0757347,0.016203705,1.0541344,0.037037037,,,1.1722311,0.0
1.0342102,0.025462965,1.0378587,0.0074074073,,,1.1554655,0.0
1.0709581,0.034722224,1.0655477,0.014814815,,,1.123916,0.1
1.058065,0.037037037,1.0607624,0.04444444,,,1.1713247,0.05
1.0426987,0.03240741,1.0308268,0.02222222,,,0.9478798,0.0
1.0421472,0.039351854,1.0305964,0.014814815,,,1.1040096,0.05
1.0709198,0.018518519,1.0273616,0.014814815,,,1.156445,0.0
1.044554,0.020833334,1.0533559,0.014814815,,,1.0995638,0.05
1.0448036,0.011574075,1.0326254,0.02962963,,,1.1394958,0.0
1.0281072,0.016203705,1.021669,0.014814815,,,0.88988125,0.1
1.0352473,0.009259259,1.0453312,0.0,,,1.0117468,0.0
1.0249331,0.011574075,1.0026485,0.014814815,,,1.0444102,0.0
1.012411,0.013888889,1.0044585,0.02222222,,,0.92147404,0.1
1.0207065,0.020833334,1.0194572,0.037037037,,,0.87933457,0.05
1.0195156,0.0069444445,1.0531802,0.014814815,,,0.9942575,0.0
1.0377402,0.011574075,1.032554,0.0074074073,,,0.9682494,0.0
1.0384958,0.0,1.0656054,0.014814815,,,0.96778876,0.0
1.0515964,0.0069444445,1.0146723,0.0074074073,,,0.962295,0.05
1.0183852,0.0069444445,1.0208803,0.0074074073,,,0.99649554,0.0
1.0195878,0.0069444445,1.02059,0.0074074073,,,1.0414618,0.0
1.0199704,0.009259259,1.0311824,0.0,,,1.0010247,0.0
1.0463672,0.011574075,1.0342836,0.0,,,1.0502478,0.0
1.0075536,0.0023148148,1.0564864,0.014814815,,,1.035929,0.0
1.0242356,0.0023148148,1.0063946,0.0074074073,,,1.0525867,0.0
1.0246038,0.0023148148,1.0229684,0.0,,,0.9601986,0.0
1.0246257,0.011574075,1.0437762,0.014814815,,,0.90815187,0.05
